Transaction ID,Timestamp,User ID,Transaction Amount (INR),Payment Method,Device Type,IP Address,Merchant Category,Transaction Status,Fraudulent,Previous Fraud Records,Credit Score,Transaction Location,Bank Name,Transaction Type,User Age,Is High-Risk Country
TXN00007844,2024-09-23 13:51:36.301682,USER8659,23261.24,Debit Card,Mobile,192.168.16.71,Gaming,Success,0,1,492,Kolkata,Punjab National Bank,Domestic,33,0
TXN00007845,2024-10-11 09:44:22.301682,USER6881,41045.76,UPI,POS,192.168.199.178,Retail,Success,1,5,437,Bangalore,HDFC Bank,International,21,0
TXN00007846,2025-02-09 15:53:20.301682,USER8512,30746.32,Debit Card,ATM,192.168.53.45,Gaming,Success,0,6,669,Kolkata,Bank of Baroda,Merchant,36,0
TXN00007847,2024-04-05 10:13:01.301682,USER4332,41616.51,UPI,Desktop,192.168.153.59,Online Shopping,Success,0,6,887,Kolkata,Kotak Mahindra Bank,Domestic,33,0
TXN00007848,2025-01-02 22:31:55.301682,USER7659,24725.88,Net Banking,Mobile,192.168.47.78,Retail,Success,0,3,792,Bangalore,Bank of Baroda,Domestic,62,0
TXN00007849,2024-04-04 20:02:57.301682,USER5496,5967.16,Credit Card,ATM,192.168.130.134,Retail,Success,0,1,544,Kolkata,SBI,International,38,0
TXN00007850,2024-03-07 07:40:43.301682,USER8460,731.31,Net Banking,POS,192.168.250.28,Retail,Success,0,0,704,Lucknow,Kotak Mahindra Bank,Domestic,53,0
TXN00007851,2024-09-01 01:37:20.301682,USER8208,15195.82,Wallet,ATM,192.168.76.34,Gaming,Success,1,0,447,Ahmedabad,HDFC Bank,Domestic,19,0
TXN00007852,2024-11-03 15:22:22.301682,USER8288,34914.62,UPI,ATM,192.168.114.185,Travel,Failed,1,2,669,Jaipur,SBI,Domestic,46,1
TXN00007853,2024-02-21 20:34:42.301682,USER2853,39523.48,Credit Card,POS,192.168.182.67,Online Shopping,Success,1,6,415,Bangalore,Bank of Baroda,Merchant,28,0
TXN00007854,2024-08-25 21:10:44.301682,USER6124,14822.85,Net Banking,POS,192.168.200.140,Gaming,Success,0,4,601,Delhi,Bank of Baroda,Domestic,42,0
TXN00007855,2024-06-20 23:16:00.301682,USER1885,24807.91,Credit Card,POS,192.168.47.44,Gaming,Success,0,6,821,Lucknow,Bank of Baroda,International,40,0
TXN00007856,2024-11-15 20:04:45.301682,USER9233,21084.89,Debit Card,Mobile,192.168.107.197,Food Delivery,Success,0,8,420,Lucknow,Axis Bank,P2P,70,0
TXN00007857,2024-10-27 11:41:27.301682,USER2109,20555.61,UPI,ATM,192.168.212.88,Bill Payment,Success,0,7,526,Pune,SBI,International,61,0
TXN00007858,2024-11-12 03:15:42.301682,USER7489,11605.87,Wallet,POS,192.168.47.20,Gaming,Success,0,0,378,Ahmedabad,HDFC Bank,Merchant,31,0
TXN00007859,2024-04-30 19:25:31.301682,USER1951,6861.74,Debit Card,ATM,192.168.72.38,Food Delivery,Success,0,3,645,Jaipur,Punjab National Bank,P2P,29,0
TXN00007860,2024-06-08 14:50:24.301682,USER8058,9874.59,Credit Card,ATM,192.168.110.148,Travel,Success,0,4,439,Mumbai,Axis Bank,P2P,28,0
TXN00007861,2024-09-04 03:07:53.301682,USER9356,2813.85,Net Banking,Mobile,192.168.2.55,Travel,Success,0,6,835,Mumbai,Bank of Baroda,P2P,21,0
TXN00007862,2024-06-05 12:57:35.301682,USER5398,9946.63,UPI,ATM,192.168.123.121,Online Shopping,Success,0,7,588,Mumbai,Punjab National Bank,Merchant,27,0
TXN00007863,2024-04-01 11:31:57.301682,USER6332,509.58,Wallet,Mobile,192.168.74.148,Food Delivery,Success,0,7,628,Hyderabad,Punjab National Bank,Domestic,30,0
TXN00007864,2024-07-28 10:17:00.301682,USER8989,31381.56,Net Banking,POS,192.168.40.7,Gaming,Success,0,3,729,Bangalore,Punjab National Bank,P2P,46,0
TXN00007865,2025-01-19 10:55:36.301682,USER2878,15852.95,Wallet,POS,192.168.33.23,Online Shopping,Pending,0,6,399,Pune,Bank of Baroda,Merchant,38,0
TXN00007866,2024-08-19 10:47:40.301682,USER2290,48658.58,UPI,ATM,192.168.61.184,Food Delivery,Success,1,1,306,Kolkata,Kotak Mahindra Bank,Domestic,51,0
TXN00007867,2024-07-16 02:44:30.301682,USER4817,9726.17,Credit Card,Mobile,192.168.101.255,Gaming,Success,0,8,470,Bangalore,Punjab National Bank,Merchant,25,0
TXN00007868,2024-08-10 09:44:16.301682,USER6075,17324.14,Wallet,Mobile,192.168.97.39,Online Shopping,Success,0,5,562,Bangalore,Axis Bank,Merchant,51,0
TXN00007869,2024-12-06 15:17:30.301682,USER4009,17924.17,UPI,Desktop,192.168.215.90,Online Shopping,Success,0,3,671,Chennai,Bank of Baroda,Merchant,25,0
TXN00007870,2025-01-20 00:57:54.301682,USER4256,472.15,Wallet,Desktop,300.400.500.600,Bill Payment,Success,1,5,843,Hyderabad,Kotak Mahindra Bank,Domestic,46,1
TXN00007871,2024-04-30 17:01:05.301682,USER6761,41968.44,Net Banking,POS,192.168.220.121,Travel,Success,0,6,796,Jaipur,HDFC Bank,Domestic,70,0
TXN00007872,2024-12-11 02:15:04.301682,USER4131,1648.12,Wallet,POS,192.168.166.160,Gaming,Success,0,9,358,Mumbai,Punjab National Bank,International,37,0
TXN00007873,2024-03-06 13:21:13.301682,USER8631,47011.98,Net Banking,Desktop,192.168.88.7,Bill Payment,Success,0,7,634,Mumbai,ICICI Bank,P2P,56,0
TXN00007874,2025-01-27 17:42:35.301682,USER6768,44609.11,Net Banking,Mobile,192.168.132.31,Online Shopping,Success,1,3,329,Chennai,ICICI Bank,International,34,0
TXN00007875,2024-08-20 12:35:52.301682,USER3056,26799.32,UPI,ATM,192.168.23.208,Online Shopping,Success,0,8,559,Ahmedabad,HDFC Bank,Merchant,56,0
TXN00007876,2024-12-22 20:38:10.301682,USER1452,27202.6,Debit Card,ATM,192.168.68.176,Food Delivery,Success,0,5,845,Hyderabad,Kotak Mahindra Bank,Domestic,59,0
TXN00007877,2025-02-07 10:35:55.301682,USER1196,32706.21,Wallet,Mobile,192.168.15.59,Bill Payment,Success,1,0,436,Jaipur,Axis Bank,International,45,0
TXN00007878,2024-11-26 02:32:31.301682,USER6532,19383.15,Credit Card,POS,192.168.224.150,Retail,Success,0,2,615,Pune,Kotak Mahindra Bank,Domestic,70,0
TXN00007879,2024-10-09 16:41:23.301682,USER5357,32378.75,Net Banking,ATM,192.168.197.189,Gaming,Success,0,0,759,Bangalore,ICICI Bank,International,23,0
TXN00007880,2024-11-08 07:34:17.301682,USER9541,2286.18,Debit Card,Mobile,192.168.56.18,Travel,Success,0,5,707,Kolkata,Punjab National Bank,Domestic,54,0
TXN00007881,2024-05-21 06:16:33.301682,USER3741,2749.68,Net Banking,ATM,192.168.142.167,Bill Payment,Success,0,5,482,Kolkata,Axis Bank,Domestic,48,1
TXN00007882,2025-01-13 22:09:04.301682,USER2693,22888.66,Debit Card,Mobile,192.168.0.254,Online Shopping,Success,0,6,546,Chennai,Bank of Baroda,International,24,0
TXN00007883,2024-03-11 06:56:01.301682,USER6670,27503.63,Debit Card,Desktop,192.168.12.17,Food Delivery,Success,1,0,328,Ahmedabad,SBI,Domestic,62,0
TXN00007884,2024-07-21 20:18:44.301682,USER9517,44396.49,Credit Card,Desktop,192.168.222.122,Gaming,Success,0,0,609,Mumbai,ICICI Bank,Merchant,49,1
TXN00007885,2024-04-18 13:55:20.301682,USER6773,5277.8,Debit Card,ATM,192.168.193.166,Travel,Success,0,4,478,Lucknow,HDFC Bank,P2P,48,0
TXN00007886,2024-08-04 09:41:22.301682,USER4604,41141.26,Credit Card,ATM,192.168.142.254,Gaming,Success,0,4,804,Hyderabad,Axis Bank,International,18,0
TXN00007887,2024-10-17 23:21:23.301682,USER9599,10541.86,UPI,ATM,abc.def.ghi.jkl,Food Delivery,Failed,0,0,676,Pune,Kotak Mahindra Bank,Merchant,19,0
TXN00007888,2024-12-16 18:37:18.301682,USER4753,19734.48,Net Banking,ATM,192.168.71.255,Online Shopping,Success,0,6,577,Kolkata,Punjab National Bank,International,71,0
TXN00007889,2024-09-24 21:13:42.301682,USER5804,15864.29,Credit Card,Desktop,192.168.239.220,Travel,Success,0,6,782,Pune,SBI,Domestic,48,0
TXN00007890,2024-09-19 16:07:05.301682,USER7381,20037.76,Net Banking,Desktop,192.168.211.122,Retail,Success,0,5,575,Bangalore,ICICI Bank,International,31,0
TXN00007891,2024-07-03 18:27:13.301682,USER6461,7567.25,Wallet,Mobile,192.168.95.179,Food Delivery,Success,0,6,592,Bangalore,Axis Bank,P2P,72,0
TXN00007892,2024-11-20 05:49:57.301682,USER4925,25203.33,UPI,ATM,192.168.224.206,Retail,Success,0,5,427,Mumbai,ICICI Bank,International,41,0
TXN00007893,2024-11-24 22:11:34.301682,USER3363,40092.05,Wallet,Desktop,192.168.163.11,Bill Payment,Success,0,9,606,Pune,HDFC Bank,Merchant,30,0
TXN00007894,2024-12-01 14:29:26.301682,USER9270,22104.62,Wallet,POS,192.168.64.163,Gaming,Success,0,1,372,Hyderabad,ICICI Bank,Merchant,37,0
TXN00007895,2024-07-16 21:40:37.301682,USER8763,24556.15,Debit Card,Mobile,192.168.96.47,Travel,Pending,0,4,672,Jaipur,Punjab National Bank,P2P,28,0
TXN00007896,2024-11-06 08:02:16.301682,USER2055,42445.94,Debit Card,Mobile,192.168.30.214,Online Shopping,Success,0,6,733,Chennai,Kotak Mahindra Bank,International,20,0
TXN00007897,2024-03-01 23:30:01.301682,USER8799,35317.6,Wallet,Mobile,192.168.200.25,Retail,Success,1,1,361,Chennai,Kotak Mahindra Bank,P2P,26,1
TXN00007898,2024-03-09 18:19:04.301682,USER7724,24548.2,Debit Card,POS,192.168.229.115,Online Shopping,Success,0,4,343,Jaipur,HDFC Bank,International,51,0
TXN00007899,2024-07-21 11:54:58.301682,USER1660,12921.9,Net Banking,POS,192.168.119.208,Bill Payment,Success,0,2,669,Mumbai,HDFC Bank,P2P,27,0
TXN00007900,2024-05-14 22:26:55.301682,USER1254,44252.09,Debit Card,POS,192.168.139.108,Retail,Pending,0,8,822,Kolkata,SBI,Domestic,32,0
TXN00007901,2024-10-31 15:56:01.301682,USER1207,28872.17,Wallet,Desktop,192.168.229.6,Online Shopping,Success,0,9,360,Ahmedabad,Axis Bank,International,66,0
TXN00007902,2024-12-25 11:55:07.301682,USER9392,11096.32,Debit Card,POS,192.168.57.130,Online Shopping,Success,1,0,782,Mumbai,Bank of Baroda,International,23,0
TXN00007903,2025-01-10 01:52:47.301682,USER3186,13492.53,Debit Card,Mobile,192.168.160.115,Bill Payment,Success,0,6,479,Lucknow,ICICI Bank,P2P,28,0
TXN00007904,2024-08-14 20:12:29.301682,USER8697,40166.5,Credit Card,ATM,192.168.8.99,Food Delivery,Pending,1,9,321,Jaipur,HDFC Bank,Merchant,52,0
TXN00007905,2024-07-15 02:38:27.301682,USER3733,2255.07,Credit Card,Mobile,192.168.92.69,Travel,Success,0,3,814,Ahmedabad,Axis Bank,International,56,0
TXN00007906,2024-07-27 13:25:21.301682,USER1526,49605.0,Wallet,Mobile,192.168.205.134,Bill Payment,Success,0,4,872,Kolkata,HDFC Bank,P2P,61,0
TXN00007907,2024-07-24 05:27:16.301682,USER8347,6561.07,Net Banking,Desktop,192.168.0.17,Retail,Success,0,0,648,Jaipur,HDFC Bank,Merchant,46,0
TXN00007908,2024-10-14 13:15:53.301682,USER2907,39813.62,UPI,Mobile,192.168.28.145,Retail,Success,0,4,864,Bangalore,SBI,Domestic,64,0
TXN00007909,2024-09-27 04:21:41.301682,USER4212,19769.03,UPI,Desktop,192.168.29.148,Gaming,Success,0,7,523,Hyderabad,Punjab National Bank,Merchant,57,0
TXN00007910,2024-10-17 00:18:42.301682,USER2440,24636.2,Wallet,Desktop,192.168.177.29,Online Shopping,Success,0,5,836,Bangalore,Punjab National Bank,Merchant,47,0
TXN00007911,2024-07-13 23:51:17.301682,USER3896,44038.5,Net Banking,ATM, ,Travel,Success,0,1,605,Chennai,Punjab National Bank,Merchant,32,0
TXN00007912,2024-03-22 22:45:58.301682,USER9005,20674.91,Net Banking,Mobile,192.168.157.14,Retail,Failed,0,1,602,Mumbai,Kotak Mahindra Bank,Merchant,19,0
TXN00007913,2025-01-25 19:29:14.301682,USER2596,26897.81,Net Banking,ATM,192.168.29.115,Food Delivery,Success,0,8,655,Mumbai,Axis Bank,P2P,40,0
TXN00007914,2024-03-07 01:43:56.301682,USER6847,2512.52,Credit Card,ATM,192.168.85.235,Food Delivery,Success,0,0,877,Delhi,SBI,International,30,1
TXN00007915,2024-03-26 23:39:46.301682,USER1334,167.26,Wallet,Mobile,300.400.500.600,Bill Payment,Success,0,1,568,Mumbai,Kotak Mahindra Bank,Domestic,43,0
TXN00007916,2024-07-30 19:28:21.301682,USER5929,12277.75,UPI,Mobile,192.168.238.125,Retail,Pending,0,7,314,Bangalore,HDFC Bank,Merchant,70,1
TXN00007917,2024-02-22 12:44:27.301682,USER6214,34045.13,Net Banking,POS,192.168.50.188,Travel,Success,0,5,817,Delhi,Bank of Baroda,P2P,61,0
TXN00007918,2024-08-05 19:01:52.301682,USER6841,6107.18,Wallet,POS,192.168.213.1,Travel,Success,0,2,552,Lucknow,Punjab National Bank,Merchant,54,0
TXN00007919,2024-07-08 11:09:20.301682,USER7375,5732.41,UPI,Desktop,192.168.2.209,Retail,Failed,0,2,384,Pune,SBI,P2P,38,0
TXN00007920,2024-03-30 19:37:20.301682,USER2258,20577.48,Credit Card,Mobile,999.999.999.999,Gaming,Failed,0,8,853,Ahmedabad,Kotak Mahindra Bank,Domestic,38,0
TXN00007921,2024-09-11 18:06:36.301682,USER2867,32409.46,Debit Card,Desktop,192.168.104.237,Gaming,Success,1,1,462,Delhi,Kotak Mahindra Bank,Merchant,59,0
TXN00007922,2025-01-08 14:58:00.301682,USER8567,35618.0,UPI,ATM,192.168.150.116,Gaming,Failed,0,9,536,Hyderabad,Bank of Baroda,International,22,0
TXN00007923,2024-03-19 06:24:54.301682,USER3062,8963.61,UPI,ATM, ,Retail,Success,0,4,381,Ahmedabad,Bank of Baroda,International,24,0
TXN00007924,2024-05-21 09:13:21.301682,USER5017,4025.43,UPI,POS,999.999.999.999,Bill Payment,Success,0,6,889,Lucknow,SBI,Merchant,41,0
TXN00007925,2024-05-24 18:41:52.301682,USER7139,47022.83,Debit Card,Desktop,192.168.157.44,Travel,Success,0,5,701,Mumbai,ICICI Bank,Merchant,32,0
TXN00007926,2025-01-27 08:25:44.301682,USER1832,13070.29,Net Banking,Mobile,192.168.173.51,Bill Payment,Success,1,0,447,Ahmedabad,Punjab National Bank,International,21,0
TXN00007927,2024-10-02 11:32:57.301682,USER9359,42674.66,Debit Card,Mobile,192.168.33.183,Bill Payment,Success,0,9,736,Ahmedabad,Bank of Baroda,Domestic,40,0
TXN00007928,2024-11-16 22:03:31.301682,USER9120,43181.4,UPI,POS,192.168.227.109,Bill Payment,Success,0,2,859,Delhi,SBI,Merchant,65,0
TXN00007929,2024-09-21 21:22:03.301682,USER3883,38637.5,Credit Card,POS,192.168.210.189,Food Delivery,Success,1,4,454,Bangalore,HDFC Bank,Merchant,42,0
TXN00007930,2024-03-09 19:45:05.301682,USER1206,8483.24,UPI,Desktop,192.168.205.164,Retail,Success,0,2,887,Jaipur,Bank of Baroda,P2P,32,0
TXN00007931,2024-08-10 07:02:07.301682,USER1983,41098.98,Credit Card,POS,192.168.18.42,Online Shopping,Success,1,2,428,Lucknow,ICICI Bank,Merchant,62,0
TXN00007932,2024-10-07 20:49:37.301682,USER9838,38474.07,Wallet,POS,192.168.112.107,Retail,Success,1,4,418,Chennai,Bank of Baroda,Merchant,30,0
TXN00007933,2025-01-08 09:27:18.301682,USER1892,29856.31,Credit Card,POS,192.168.43.133,Bill Payment,Failed,1,7,569,Pune,Bank of Baroda,Domestic,19,0
TXN00007934,2025-01-14 19:09:10.301682,USER5900,16893.24,UPI,ATM,192.168.49.143,Food Delivery,Success,0,9,715,Chennai,SBI,P2P,74,0
TXN00007935,2024-02-26 22:13:21.301682,USER3176,13162.3,Debit Card,Desktop,192.168.233.80,Food Delivery,Success,0,7,309,Lucknow,Kotak Mahindra Bank,Domestic,65,1
TXN00007936,2024-11-08 04:24:45.301682,USER7388,6138.37,UPI,Mobile,192.168.94.16,Retail,Success,0,7,709,Delhi,Punjab National Bank,Merchant,55,0
TXN00007937,2024-07-19 12:05:28.301682,USER6700,25512.37,UPI,Mobile,192.168.254.247,Online Shopping,Pending,0,5,522,Delhi,Axis Bank,Merchant,26,0
TXN00007938,2025-01-06 16:16:34.301682,USER8203,29283.78,Wallet,Desktop,192.168.62.246,Bill Payment,Success,0,8,876,Mumbai,SBI,P2P,40,0
TXN00007939,2024-05-19 16:23:29.301682,USER1300,17998.98,Net Banking,POS,192.168.62.232,Food Delivery,Pending,0,4,477,Kolkata,Kotak Mahindra Bank,P2P,30,0
TXN00007940,2024-12-17 17:19:30.301682,USER1710,23794.19,UPI,POS,192.168.73.74,Bill Payment,Success,0,9,476,Pune,SBI,Domestic,54,0
TXN00007941,2024-05-19 23:56:49.301682,USER2421,18207.55,Wallet,Mobile,192.168.66.60,Bill Payment,Success,0,6,843,Chennai,Punjab National Bank,Merchant,22,0
TXN00007942,2024-08-20 23:52:58.301682,USER7289,32068.25,Debit Card,ATM,192.168.175.171,Travel,Success,0,0,876,Bangalore,HDFC Bank,Merchant,34,0
TXN00007943,2024-06-03 04:10:09.301682,USER9383,45067.9,Wallet,Desktop,192.168.1,Bill Payment,Success,1,3,325,Lucknow,HDFC Bank,Domestic,36,0
TXN00007944,2024-03-22 21:01:39.301682,USER7512,8237.82,Wallet,POS,192.168.10.201,Gaming,Success,1,0,496,Lucknow,Kotak Mahindra Bank,Domestic,39,0
TXN00007945,2024-05-02 18:30:04.301682,USER4426,19101.37,Credit Card,ATM,192.168.170.49,Travel,Success,0,9,709,Jaipur,Punjab National Bank,P2P,49,0
TXN00007946,2025-01-06 17:17:17.301682,USER5119,7086.39,Net Banking,ATM,192.168.192.21,Bill Payment,Success,0,1,364,Ahmedabad,Bank of Baroda,Merchant,67,0
TXN00007947,2024-03-29 23:13:50.301682,USER9831,31265.94,Net Banking,POS,192.168.155.214,Bill Payment,Success,0,5,777,Delhi,Kotak Mahindra Bank,Merchant,39,1
TXN00007948,2024-09-10 11:42:29.301682,USER3870,36457.08,Debit Card,Desktop,abc.def.ghi.jkl,Online Shopping,Success,1,0,695,Bangalore,ICICI Bank,Domestic,32,0
TXN00007949,2024-05-08 01:21:49.301682,USER8956,46599.04,Wallet,Desktop,192.168.13.169,Travel,Success,0,8,783,Pune,HDFC Bank,Merchant,54,0
TXN00007950,2024-10-15 23:13:00.301682,USER5318,13979.65,Debit Card,Mobile,192.168.1,Travel,Success,0,5,482,Jaipur,Axis Bank,Merchant,33,0
TXN00007951,2024-12-21 17:31:20.301682,USER1150,47513.05,Debit Card,Mobile,192.168.115.74,Online Shopping,Success,0,7,563,Delhi,HDFC Bank,P2P,50,0
TXN00007952,2024-12-06 06:04:31.301682,USER6627,3209.97,Net Banking,Desktop,192.168.47.113,Gaming,Success,0,9,326,Lucknow,HDFC Bank,Merchant,52,0
TXN00007953,2024-06-21 08:12:03.301682,USER8754,30170.54,Net Banking,POS,192.168.95.223,Travel,Success,0,9,550,Pune,Axis Bank,P2P,34,0
TXN00007954,2024-06-24 16:14:09.301682,USER9200,2903.78,Net Banking,Desktop,192.168.2.203,Gaming,Success,0,7,807,Ahmedabad,Punjab National Bank,Merchant,46,0
TXN00007955,2024-09-26 11:06:54.301682,USER8391,44694.02,UPI,Mobile,192.168.84.156,Bill Payment,Success,1,1,427,Kolkata,Punjab National Bank,Merchant,72,0
TXN00007956,2024-05-15 12:09:43.301682,USER5249,26513.96,Wallet,Mobile,192.168.150.134,Food Delivery,Success,1,1,715,Kolkata,Bank of Baroda,Merchant,28,1
TXN00007957,2024-05-09 18:12:27.301682,USER3932,33483.95,Debit Card,Mobile,192.168.136.172,Food Delivery,Success,0,2,718,Ahmedabad,HDFC Bank,Domestic,56,0
TXN00007958,2024-05-16 09:36:36.301682,USER9762,41587.12,Wallet,Desktop,192.168.1,Retail,Success,0,7,719,Bangalore,SBI,Merchant,34,0
TXN00007959,2024-07-17 09:51:22.301682,USER2642,7558.02,Debit Card,Desktop,192.168.239.248,Food Delivery,Success,1,7,528,Ahmedabad,SBI,Merchant,57,0
TXN00007960,2024-02-24 18:37:13.301682,USER7773,1977.65,Debit Card,POS,192.168.135.177,Food Delivery,Success,0,4,843,Lucknow,HDFC Bank,International,45,0
TXN00007961,2024-07-30 10:15:06.301682,USER6637,43950.11,Debit Card,Mobile,999.999.999.999,Online Shopping,Success,1,1,378,Mumbai,HDFC Bank,International,40,0
TXN00007962,2024-06-16 00:38:19.301682,USER3800,15780.91,Debit Card,ATM,192.168.186.163,Retail,Success,0,3,355,Delhi,Axis Bank,P2P,36,0
TXN00007963,2024-09-19 21:06:58.301682,USER5532,6492.5,Credit Card,ATM,999.999.999.999,Retail,Failed,0,3,353,Kolkata,Bank of Baroda,Merchant,19,1
TXN00007964,2024-07-07 16:06:22.301682,USER4159,23449.64,Credit Card,POS,192.168.42.191,Online Shopping,Success,0,6,713,Delhi,HDFC Bank,P2P,42,0
TXN00007965,2024-04-12 03:01:46.301682,USER8800,29935.39,UPI,POS,192.168.188.28,Food Delivery,Success,1,3,772,Lucknow,Kotak Mahindra Bank,International,40,0
TXN00007966,2024-07-27 05:27:12.301682,USER8243,1596.98,Net Banking,Mobile,192.168.159.143,Food Delivery,Success,0,9,831,Delhi,SBI,P2P,39,0
TXN00007967,2024-05-19 00:02:21.301682,USER3319,13781.04,Debit Card,Desktop,192.168.230.206,Retail,Success,0,5,501,Bangalore,HDFC Bank,Merchant,70,0
TXN00007968,2024-12-07 09:02:07.301682,USER9748,1688.35,Wallet,Desktop,192.168.135.179,Food Delivery,Success,0,1,522,Bangalore,Kotak Mahindra Bank,International,22,0
TXN00007969,2024-05-20 20:18:25.301682,USER4312,21045.75,Credit Card,ATM,192.168.29.110,Retail,Pending,0,1,428,Hyderabad,Punjab National Bank,Merchant,36,0
TXN00007970,2025-01-16 10:19:09.301682,USER1371,44760.25,Net Banking,Mobile,192.168.104.226,Food Delivery,Success,0,4,629,Jaipur,HDFC Bank,P2P,70,0
TXN00007971,2024-02-19 12:29:49.301682,USER9444,49133.49,UPI,ATM,192.168.245.14,Bill Payment,Success,0,0,740,Jaipur,ICICI Bank,P2P,31,0
TXN00007972,2024-09-10 14:21:36.301682,USER6076,31870.53,Net Banking,ATM,192.168.42.250,Online Shopping,Success,1,1,427,Delhi,Kotak Mahindra Bank,Domestic,45,0
TXN00007973,2025-01-03 05:01:32.301682,USER5867,8123.8,Debit Card,Mobile,192.168.85.206,Travel,Success,0,2,440,Delhi,SBI,International,25,1
TXN00007974,2024-04-05 07:09:00.301682,USER3687,45297.18,Net Banking,POS,192.168.56.94,Gaming,Success,0,8,769,Kolkata,SBI,P2P,35,0
TXN00007975,2024-08-10 14:18:43.301682,USER8053,25836.58,Debit Card,ATM,192.168.142.105,Bill Payment,Failed,0,8,881,Chennai,ICICI Bank,International,52,0
TXN00007976,2024-09-29 16:54:51.301682,USER3804,7729.78,Credit Card,POS,300.400.500.600,Food Delivery,Success,0,6,460,Chennai,Kotak Mahindra Bank,Domestic,20,0
TXN00007977,2024-11-08 05:21:21.301682,USER5457,46090.25,Credit Card,Desktop,192.168.1,Gaming,Success,0,4,748,Pune,Punjab National Bank,International,33,0
TXN00007978,2024-06-01 07:06:15.301682,USER6946,37885.58,Debit Card,ATM,192.168.131.38,Travel,Success,0,1,814,Jaipur,Kotak Mahindra Bank,P2P,23,0
TXN00007979,2024-05-06 02:55:02.301682,USER3611,36598.68,Wallet,Mobile,abc.def.ghi.jkl,Bill Payment,Pending,0,1,688,Mumbai,Axis Bank,International,66,0
TXN00007980,2025-02-07 22:39:16.301682,USER6803,35473.58,Credit Card,POS,192.168.56.2,Travel,Success,0,7,823,Chennai,HDFC Bank,Domestic,54,0
TXN00007981,2024-04-17 16:14:38.301682,USER2569,10056.97,Wallet,Desktop,192.168.142.57,Online Shopping,Success,0,2,588,Chennai,Kotak Mahindra Bank,International,42,0
TXN00007982,2024-10-21 07:11:48.301682,USER3523,10589.78,Debit Card,Desktop,192.168.119.59,Gaming,Success,0,6,788,Chennai,Axis Bank,International,64,0
TXN00007983,2024-11-01 12:09:27.301682,USER3197,34430.24,Debit Card,ATM,999.999.999.999,Travel,Success,1,5,326,Jaipur,ICICI Bank,International,18,0
TXN00007984,2024-11-05 09:28:21.301682,USER7752,11025.15,Credit Card,Desktop,192.168.238.36,Gaming,Success,0,5,668,Kolkata,ICICI Bank,International,71,0
TXN00007985,2024-05-17 08:10:25.301682,USER6015,21961.65,Wallet,Mobile,192.168.37.176,Online Shopping,Failed,0,2,312,Ahmedabad,ICICI Bank,P2P,72,0
TXN00007986,2024-11-23 09:00:20.301682,USER2034,39110.99,Debit Card,ATM,192.168.250.37,Travel,Success,0,5,665,Ahmedabad,Axis Bank,Merchant,48,1
TXN00007987,2024-12-30 22:25:39.301682,USER1263,39208.43,Credit Card,Desktop,192.168.1,Bill Payment,Success,1,3,422,Kolkata,SBI,International,50,0
TXN00007988,2024-11-18 05:05:33.301682,USER2452,22690.43,Debit Card,Mobile,abc.def.ghi.jkl,Gaming,Success,0,0,553,Kolkata,ICICI Bank,Domestic,29,0
TXN00007989,2024-03-21 17:47:26.301682,USER5211,39619.89,Net Banking,POS,192.168.115.200,Travel,Success,0,7,660,Lucknow,Axis Bank,International,39,0
